temp,temp2,temp3,unix_time,gps_lat,gps_lon,gps_alt,gps_velocity,gps_num_sats,cpu_temp,cpu_load,used_memory,free_memory,used_disk,free_disk,tmp1,bme_temp,bme_humidity,bme_pressure,bme_altitude,batt_voltage,batt_current,v_3v3,i_3v3,v_5v0,i_5v0,v_vbatt,i_vbatt,reg_temp_3v3,reg_temp_5v0,tmp2,packet_count,num_resets,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1,3,6,1763758366.3856428,41.9709168333,-84.788676,24351,5.587376284,8,53.7,69.1,199744,47072,6198504,22665912,24.75,24.064765625,31.466201418760605,981.2768911563212,269.6648842848716,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,25,164,-896,16136,488,-62,392,-54,-408,408,-41
1,3,6,1763758367.4350402,41.9709168333,-84.788676,24351,5.587376284,8,53.7,69.1,199744,47072,6198504,22665912,24.75,24.064765625,31.466201418760605,981.2768911563212,269.6648842848716,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,25,164,-896,16136,488,-62,392,-54,-408,408,-41
1,3,6,1763758368.99216,41.9709168333,-84.788676,24351,5.587376284,8,53.7,69.1,199744,47072,6198504,22665912,24.75,24.0622265625,31.4100039945936,981.2728203361667,269.6996681355697,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,25,164,-896,16136,488,-62,392,-54,-408,408,-41
1,3,6,1763758372.573282,41.9709168333,-84.788676,24351,5.587376284,8,53.7,69.1,199744,47072,6198504,22665912,24.75,24.0622265625,31.4100039945936,981.2728203361667,269.6996681355697,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,25,164,-896,16136,488,-62,392,-54,-408,408,-41
1,3,6,1763758373.9159162,41.9709168333,-84.788676,24351,5.587376284,8,53.7,69.1,199744,47072,6198504,22665912,24.75,24.0622265625,31.4100039945936,981.2728203361667,269.6996681355697,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,25,164,-896,16136,488,-62,392,-54,-408,408,-41
1,3,6,1763758375.463694,41.9709168333,-84.788676,24351,5.587376284,8,53.7,69.1,199744,47072,6198504,22665912,24.75,24.04953125,31.347347619859278,981.2735063910728,269.69380600856715,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,26,164,-896,16136,488,-62,392,-54,-408,408,-41
1,3,6,1763758376.87864,41.9709168333,-84.788676,24351,5.587376284,8,53.7,69.1,199744,47072,6198504,22665912,24.75,24.04953125,31.347347619859278,981.2735063910728,269.69380600856715,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,26,164,-896,16136,488,-62,392,-54,-408,408,-41
1,3,6,1763758377.9657853,41.9709168333,-84.788676,24351,5.587376284,8,53.7,69.1,199744,47072,6198504,22665912,24.75,24.04953125,31.347347619859278,981.2735063910728,269.69380600856715,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,26,164,-600,16240,544,-169,258,-212,-403,416,-36
1,3,6,1763758379.7888067,41.9709168333,-84.788676,24351,5.587376284,8,53.7,33.25,202448,44464,6198508,22665908,24.75,24.04953125,31.347347619859278,981.2735063910728,269.69380600856715,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,26,164,-600,16240,544,-169,258,-212,-403,416,-36
1,3,6,1763758380.3892365,41.9709168333,-84.788676,24351,5.587376284,8,53.7,33.25,202448,44464,6198508,22665908,24.75,24.04953125,31.347347619859278,981.2735063910728,269.69380600856715,12.35595703125,0.162372998046875,3.3422285673634105,0.03540216064453124,5.108113116528615,0.12330581054687499,12.378743489583334,0.0323525146484375,32.9523949165864,32.43311053455864,25.875,26,164,-600,16240,544,-169,258,-212,-403,416,-36
