tmp2,unix_time,bme_temp,bme_humidity,bme_pressure,bme_altitude,batt_voltage,batt_current,v_3v3,i_3v3,v_5v0,i_5v0,v_vbatt,i_vbatt,reg_temp_3v3,reg_temp_5v0,num_resets,packet_count,cpu_temp,cpu_load,used_memory,free_memory,used_disk,free_disk,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_velocity,gps_num_sats,tmp1
22.1875,1763823704.470302,18.4180859375,7.286247275593884,726.5987602354548,2718.417511198722,11.239420572916668,0.44622053222656244,3.3162946890521523,0.04211636352539062,5.103215596762048,0.20571315917968747,11.273600260416668,0.15260620117187498,30.458203835343284,31.497949652803527,209,201,49.9,62.91,269616,87796,6204024,22660392,1160,-15088,-2008,-3899,32767,5824,-513,-170,-360,,,0,0,0,22.3125
22.125,1763823713.8393574,18.4180859375,7.286247275593884,726.5987602354548,2718.417511198722,11.239420572916668,0.44622053222656244,3.3162946890521523,0.04211636352539062,5.103215596762048,0.20571315917968747,11.273600260416668,0.15260620117187498,30.458203835343284,31.497949652803527,209,202,50.5,57.47,326792,38448,6204016,22660400,1160,-15088,-2008,-3899,32767,5824,-513,-170,-360,,,0,0,0,22.1875
22.125,1763823716.124087,18.4180859375,7.286247275593884,726.5987602354548,2718.417511198722,11.239420572916668,0.44622053222656244,3.3162946890521523,0.04211636352539062,5.103215596762048,0.20571315917968747,11.273600260416668,0.15260620117187498,30.458203835343284,31.497949652803527,209,202,50.5,66.58,267368,91176,6204056,22660360,1160,-15088,-2008,-3899,32767,5824,-513,-170,-360,,,0,0,0,22.1875
21.8125,1763823730.3587518,17.5938671875,9.223935403435068,706.2946073283773,2942.244492077558,11.273600260416668,0.45293520507812496,3.2871190759519866,0.05188247680664062,5.076279238045934,0.19350466308593747,11.302083333333334,0.155047900390625,31.03015245758752,30.874187914334016,209,204,49.9,65.0,266252,90772,6204072,22660344,608,-21272,-104,-2454,-3637,-515,-336,-215,-339,,,0,0,0,21.875
21.6875,1763823736.202428,17.3665234375,9.46942455894353,702.0472077733415,2989.7241728179365,11.302083333333334,0.42119311523437497,3.2919816781353477,0.04455789184570312,5.098318076995482,0.16298342285156248,11.284993489583334,0.1532166259765625,30.19815567480896,30.19815567480896,209,204,49.9,65.0,266252,90772,6204072,22660344,472,-16096,3648,-235,-7958,-3043,-308,-188,-166,,,0,0,0,21.875
21.4375,1763823750.438717,16.7391796875,10.048398377908859,690.7851438717994,3116.7531092995623,11.302083333333334,0.42119311523437497,3.2919816781353477,0.04455789184570312,5.098318076995482,0.16298342285156248,11.284993489583334,0.1532166259765625,30.19815567480896,30.19815567480896,209,206,49.4,62.5,272596,84324,6204068,22660348,1400,-17960,-824,-321,3941,6792,-538,-121,-409,,,0,0,0,21.5625
21.25,1763823757.5689828,16.49796875,10.26693707577036,685.2733816687636,3179.534438658234,11.22802734375,0.44927265624999996,3.3065694846854305,0.04333712768554687,5.113010636295181,0.20327145996093748,11.2451171875,0.15260620117187498,28.428640796393893,29.261611778554425,209,207,48.3,70.1,274260,82668,6204056,22660360,4408,-20016,-1048,-1425,-7325,-177,-334,-215,-342,,,0,0,0,21.375
20.0625,1763823814.508606,15.1938671875,10.071307928695177,649.2247764996632,3600.5406957275395,11.302083333333334,0.457818603515625,3.3065694846854305,0.04577865600585937,5.113010636295181,0.19960891113281248,11.279296875,0.1513853515625,28.324487121318498,28.168243139665492,209,213,47.2,70.0,274540,78412,6204116,22660300,5736,-18352,-3496,84,-7125,3469,-638,-33,-300,,,0,0,0,20.4375
19.8125,1763823822.0179312,15.0805859375,9.962504153310363,645.6885133188783,3642.8520299933525,11.256510416666668,0.45354562988281244,3.2919816781353477,0.04272674560546875,5.103215596762048,0.20144018554687498,11.22802734375,0.15260620117187498,26.709185681027066,27.855706669416577,209,213,47.2,70.0,274540,78412,6204116,22660300,5736,-18352,-3496,84,-7125,3469,-638,-33,-300,,,0,0,0,20.25
19.1875,1763823852.6655848,14.4930859375,9.0619471160832,626.5172500930524,3875.557911546983,11.205240885416668,0.4340120361328125,3.296844280318709,0.03479177856445312,5.103215596762048,0.15565832519531247,11.2451171875,0.1513853515625,26.65705038744545,27.2304395605031,209,216,47.8,61.1,278184,78284,6204148,22660268,-24,-14208,192,2612,-13833,-3359,-489,-135,-450,,,0,0,0,19.625
19.1875,1763823855.845103,14.4930859375,9.0619471160832,626.5172500930524,3875.557911546983,11.205240885416668,0.4340120361328125,3.296844280318709,0.03479177856445312,5.103215596762048,0.15565832519531247,11.2451171875,0.1513853515625,26.65705038744545,27.2304395605031,209,216,47.8,61.1,278184,78284,6204148,22660268,-24,-14208,192,2612,-13833,-3359,-489,-135,-450,,,0,0,0,19.625
18.6875,1763823876.5839262,14.040546875,8.305991880814245,610.6478586988676,4072.587604605682,11.222330729166668,0.44255798339843744,3.2790147389797184,0.04333712768554687,5.113010636295181,0.2020506103515625,11.2451171875,0.15260620117187498,26.396346889232518,27.28255504692197,209,217,47.8,66.58,282600,73520,6204156,22660260,2168,-17976,120,-4041,403,4496,-477,-185,-235,,,0,0,0,19.1875
18.4375,1763823888.589275,13.83859375,7.965075470190149,603.5417774460449,4162.161124605134,11.302083333333334,0.42485566406249997,3.322778158629967,0.045168273925781245,5.103215596762048,0.16115214843749998,11.205240885416668,0.15199577636718747,26.23990315933247,26.91770884137668,209,218,47.8,61.06,269604,91372,6204164,22660252,1232,-21248,-712,-3473,4394,-2067,-329,-207,-188,,,0,0,0,18.875
18.3125,1763823895.1103435,13.75109375,7.7353178233446425,599.4599148484978,4214.000608035862,11.302083333333334,0.42485566406249997,3.322778158629967,0.045168273925781245,5.103215596762048,0.16115214843749998,11.205240885416668,0.15199577636718747,26.23990315933247,26.91770884137668,209,218,47.2,50.25,279672,80872,6204160,22660256,1232,-21248,-712,-3473,4394,-2067,-329,-207,-188,,,0,0,0,18.8125
17.6875,1763823929.5681412,13.2169140625,7.265708419193205,580.8007871594832,4454.675031557961,11.2451171875,0.43157033691406244,3.272531269401904,0.05371362304687499,5.135049475244729,0.15748959960937498,11.2451171875,0.15199577636718747,25.979127541670323,26.344200782220696,209,220,46.2,61.01,274128,86172,6204192,22660224,5704,-14456,152,-1278,-11521,-686,-479,-182,-358,,,0,0,0,18.375
17.5625,1763823935.9653952,13.0712109375,7.302450564904294,576.4234324564567,4512.041317244924,11.216634114583334,0.443168408203125,3.3195364238410594,0.05249285888671874,5.076279238045934,0.20144018554687498,11.205240885416668,0.15382705078124997,26.03128627285878,26.65705038744545,209,220,45.6,64.34,268060,91388,6204184,22660232,3472,-13192,952,2847,-15291,-210,-467,-162,-165,,,0,0,0,18.125
17.4375,1763823941.4236906,13.0344921875,7.292802393254294,574.007642897521,4543.852027944562,11.216634114583334,0.443168408203125,3.3195364238410594,0.05249285888671874,5.076279238045934,0.20144018554687498,11.205240885416668,0.15382705078124997,26.03128627285878,26.65705038744545,209,220,46.2,73.74,275536,83884,6204176,22660240,3408,-15168,-2600,1485,32767,5556,-455,-12,-568,,,0,0,0,18.125
16.9375,1763823966.484062,12.728828125,7.410250206413041,560.6410252244814,4721.846944814436,11.216634114583334,0.443168408203125,3.3195364238410594,0.05249285888671874,5.076279238045934,0.20144018554687498,11.205240885416668,0.15382705078124997,26.03128627285878,26.65705038744545,209,220,46.2,50.5,282024,81980,6204216,22660200,352,-19272,-1336,4385,-22396,-4054,-439,-171,-432,,,0,0,0,17.625
15.8125,1763824006.4411826,12.2020703125,7.019090249661004,537.5298004612365,5037.879746519986,11.205240885416668,0.4486622314453125,3.2790147389797184,0.04089559936523437,5.137498235128012,0.20144018554687498,11.233723958333334,0.15016450195312497,23.995757128715695,24.98776863703165,209,224,45.1,77.14,274828,88620,6204240,22660176,3272,-19800,-1952,-1564,5050,2349,-531,-151,-291,,,0,0,0,16.75
15.6875,1763824012.3322468,12.2020703125,7.019090249661004,537.5298004612365,5037.879746519986,11.205240885416668,0.4486622314453125,3.2790147389797184,0.04089559936523437,5.137498235128012,0.20144018554687498,11.233723958333334,0.15016450195312497,23.995757128715695,24.98776863703165,209,224,45.1,50.88,279236,84176,6204236,22660180,3272,-19800,-1952,-1564,5050,2349,-531,-151,-291,,,0,0,0,16.75
15.6875,1763824013.521609,12.2020703125,7.019090249661004,537.5298004612365,5037.879746519986,11.205240885416668,0.4486622314453125,3.2790147389797184,0.04089559936523437,5.137498235128012,0.20144018554687498,11.233723958333334,0.15016450195312497,23.995757128715695,24.98776863703165,209,224,45.1,50.88,279236,84176,6204236,22660180,3272,-19800,-1952,-1564,5050,2349,-531,-151,-291,,,0,0,0,16.6875
15.5,1763824022.354827,11.9122265625,7.004340375033627,529.244558366202,5153.857282624794,11.205240885416668,0.4486622314453125,3.2790147389797184,0.04089559936523437,5.137498235128012,0.20144018554687498,11.233723958333334,0.15016450195312497,23.995757128715695,24.98776863703165,209,224,45.1,64.16,269424,84308,6204248,22660168,3272,-19800,-1952,-1564,5050,2349,-531,-151,-291,,,0,0,0,16.5625
15.5,1763824028.5500908,11.80578125,6.975763221221182,527.4626153603261,5178.992963964425,11.205240885416668,0.4486622314453125,3.2790147389797184,0.04089559936523437,5.137498235128012,0.20144018554687498,11.233723958333334,0.15016450195312497,23.995757128715695,24.98776863703165,209,224,45.1,64.16,269424,84308,6204248,22660168,3272,-19800,-1952,-1564,5050,2349,-531,-151,-291,,,0,0,0,16.5625
15.375,1763824044.1719532,11.487421875,7.048456206305626,520.3551441519306,5279.938530340134,11.222330729166668,0.4559873291015625,3.2790147389797184,0.05188247680664062,5.076279238045934,0.20266103515624997,11.222330729166668,0.15443747558593748,23.316635731964425,23.83906399157786,209,224,46.2,79.85,281776,68904,6204272,22660144,4392,-16312,-2568,747,-11046,-771,-521,-156,-241,,,0,0,0,16.3125
14.8125,1763824088.7174864,10.479609375,9.249300110688496,493.2306538355348,5675.746870242988,11.188151041666668,0.450493505859375,3.290360810740894,0.034181396484374994,5.076279238045934,0.20266103515624997,11.22802734375,0.15443747558593748,22.79402609302565,23.003091726212006,209,227,44.5,71.28,278544,80956,6204300,22660116,2256,-17864,-320,-5238,14861,-1216,-421,-147,-99,,,0,0,0,15.8125
14.75,1763824107.2806668,10.3106640625,9.844779529378814,487.7785117129109,5757.424927490923,11.199544270833334,0.44072670898437494,3.27091040200745,0.05188247680664062,5.090971797345633,0.19899848632812497,11.216634114583334,0.155047900390625,22.21894577143371,22.21894577143371,209,229,45.1,50.63,288280,71100,6204300,22660116,3912,-17680,-3072,3937,-10029,706,-446,-133,-487,,,0,0,0,15.5
14.5,1763824125.2729983,10.0719921875,10.628409015073807,478.3121898503933,5901.011917274311,11.19384765625,0.44255798339843744,3.308190352079884,0.04822018432617187,5.098318076995482,0.18984211425781247,11.216634114583334,0.15077492675781248,22.68948238308849,23.421135888189383,209,231,45.1,64.66,276776,82432,6204304,22660112,6320,-16136,-1136,-4951,21034,9576,-543,-118,-397,,,0,0,0,15.25
14.5,1763824129.2092512,9.8895703125,10.618446483241396,474.2913794900723,5962.697390906569,11.19384765625,0.44255798339843744,3.308190352079884,0.04822018432617187,5.098318076995482,0.18984211425781247,11.216634114583334,0.15077492675781248,22.68948238308849,23.421135888189383,209,231,45.1,64.66,276776,82432,6204304,22660112,520,-14000,-1152,2497,-19154,-1937,-291,-213,-310,,,0,0,0,15.1875
14.25,1763824139.9660769,9.8175,10.593530801110017,472.0766063650581,5996.8565087791285,11.222330729166668,0.44683095703125,3.2984651477131623,0.04944094848632812,5.076279238045934,0.22768845214843747,11.216634114583334,0.15199577636718747,22.68948238308849,22.166654839387093,209,232,44.0,50.5,286640,72540,6204300,22660116,520,-14000,-1152,2497,-19154,-1937,-291,-213,-310,,,0,0,0,15.0625
14.25,1763824143.872897,9.6731640625,10.520981336436495,467.8591463215983,6062.264100686748,11.22802734375,0.46026030273437496,3.282256473768626,0.04577865600585937,5.132600715361446,0.20266103515624997,11.199544270833334,0.15199577636718747,21.643645500021194,22.27123488571351,209,232,45.1,66.67,292252,63532,6204284,22660132,520,-14000,-1152,2497,-19154,-1937,-291,-213,-310,,,0,0,0,15.0625
14.125,1763824155.738409,9.2895703125,10.328080492287269,459.5168779504172,6193.061257229798,11.188151041666668,0.42241396484374993,3.2919816781353477,0.043947509765625,5.110561876411897,0.15871044921875,11.222330729166668,0.15199577636718747,20.963461262206465,21.329752555551295,209,234,45.1,65.75,279108,86772,6204320,22660096,496,-16848,-4256,2320,7585,2114,-500,-138,-418,,,0,0,0,14.875
14.0625,1763824161.765149,9.1989453125,10.175880741819803,456.87674423814855,6234.855994204942,11.19384765625,0.4486622314453125,3.2919816781353477,0.043947509765625,5.098318076995482,0.20144018554687498,11.22802734375,0.15260620117187498,20.597080674877816,21.695954620168777,209,234,44.0,66.17,280248,85240,6204324,22660092,-760,-17824,-752,-2739,3630,-3049,-512,-158,-381,,,0,0,0,14.8125
13.875,1763824173.5978324,8.839375,9.817928440467968,450.4259903397955,6337.803658669875,11.216634114583334,0.42485566406249997,3.290360810740894,0.056155151367187496,5.103215596762048,0.15871044921875,11.199544270833334,0.15260620117187498,20.649426228236052,21.53902179997408,209,235,44.0,67.09,285472,79976,6204348,22660068,3112,-17656,-4288,-304,6327,1683,-406,-190,-412,,,0,0,0,14.625
13.875,1763824177.9859464,8.6001171875,9.626869521196141,445.6977988239152,6414.021785806311,11.19384765625,0.45476647949218746,3.2790147389797184,0.04822018432617187,5.090971797345633,0.2002193359375,11.188151041666668,0.1532166259765625,20.335325549382787,21.434390818991005,209,236,44.0,54.25,287108,73756,6204352,22660064,4368,-18448,56,-2314,-3101,3410,-285,-197,-247,,,0,0,0,14.5625
13.8125,1763824183.7790678,8.6001171875,9.626869521196141,445.6977988239152,6414.021785806311,11.19384765625,0.45476647949218746,3.2790147389797184,0.04822018432617187,5.090971797345633,0.2002193359375,11.188151041666668,0.1532166259765625,20.335325549382787,21.434390818991005,209,236,44.0,54.25,287108,73756,6204352,22660064,4368,-18448,56,-2314,-3101,3410,-285,-197,-247,,,0,0,0,14.5625
13.8125,1763824186.5246365,8.6001171875,9.626869521196141,445.6977988239152,6414.021785806311,11.19384765625,0.45476647949218746,3.2790147389797184,0.04822018432617187,5.090971797345633,0.2002193359375,11.188151041666668,0.1532166259765625,20.335325549382787,21.434390818991005,209,236,44.0,54.39,289476,71412,6204320,22660096,4368,-18448,56,-2314,-3101,3410,-285,-197,-247,,,0,0,0,14.5625
13.75,1763824189.3803704,8.341328125,9.346266023878211,441.5819615082,6480.9036655680275,11.15966796875,0.44377883300781246,3.300086015107616,0.03723330688476562,5.08852303746235,0.196556787109375,11.188151041666668,0.15199577636718747,20.335325549382787,20.70176995812517,209,236,44.0,59.65,285932,74924,6204332,22660084,3200,-20584,104,-1617,233,1795,-497,-41,-543,,,0,0,0,14.5
13.75,1763824194.4356534,8.2153515625,9.146149786001468,439.6194448955227,6512.972201206459,11.15966796875,0.44377883300781246,3.300086015107616,0.03723330688476562,5.08852303746235,0.196556787109375,11.188151041666668,0.15199577636718747,20.335325549382787,20.70176995812517,209,237,44.0,59.65,285932,74924,6204332,22660084,3200,-20584,104,-1617,233,1795,-497,-41,-543,,,0,0,0,14.4375
13.6875,1763824198.676627,8.081171875,8.928560590676618,436.62085454345623,6562.195304828132,11.216634114583334,0.42302438964843747,3.2790147389797184,0.03357101440429687,5.135049475244729,0.162372998046875,11.199544270833334,0.15199577636718747,19.91642245879484,20.75411186473616,209,238,44.0,64.34,287084,73728,6204356,22660060,-312,-17912,-5624,1492,18176,1944,-293,-192,-412,,,0,0,0,14.3125
13.625,1763824203.7351952,7.90890625,8.741831877533361,434.03499428421486,6604.863561048842,11.216634114583334,0.42302438964843747,3.2790147389797184,0.03357101440429687,5.135049475244729,0.162372998046875,11.199544270833334,0.15199577636718747,19.91642245879484,20.75411186473616,209,238,44.0,64.34,287084,73728,6204356,22660060,-312,-17912,-5624,1492,18176,1944,-293,-192,-412,,,0,0,0,14.25
12.75,1763824239.180296,7.1227734375,7.9805932555910815,418.39298621592286,6867.446994538852,11.216634114583334,0.42546608886718745,3.282256473768626,0.04883056640625,5.105664356645332,0.16176257324218749,11.216634114583334,0.15016450195312497,19.75930367376486,19.287848655505513,209,240,44.0,61.14,282060,80668,6204396,22660020,1440,-14928,-1200,-4511,10446,1825,-529,-153,-255,,,0,0,0,13.5625
12.25,1763824262.1764066,6.6618359375,7.759770005404804,409.32589881003616,7023.317308744009,11.188151041666668,0.44744138183593746,3.311432086868791,0.04577865600585937,5.103215596762048,0.2215842041015625,11.1767578125,0.15260620117187498,18.39691831285677,19.23545562496497,209,240,41.9,50.38,285472,77024,6204396,22660020,6104,-15224,-5312,1309,15146,6991,-468,-106,-506,,,0,0,0,13.1875
12.125,1763824268.3852603,6.24484375,7.462325905914398,403.4597242416514,7125.657344829957,11.1767578125,0.42363481445312495,3.2984651477131623,0.04272674560546875,5.127703195594879,0.15871044921875,11.188151041666668,0.1532166259765625,17.9774738632791,19.49740249523302,209,242,42.4,69.44,285220,77244,6204404,22660012,6104,-15224,-5312,1309,15146,6991,-468,-106,-506,,,0,0,0,13.0
11.75,1763824293.7407894,5.620625,7.258047064271462,393.26038377690764,7306.497478495932,11.188151041666668,0.41997226562499995,3.290360810740894,0.045168273925781245,5.103215596762048,0.1568791748046875,11.15966796875,0.15260620117187498,18.50176110446955,18.39691831285677,209,244,42.4,66.92,278100,84832,6204436,22659980,2216,-30552,-3032,-650,-6702,-9626,-382,-202,-403,,,0,0,0,12.625
11.5,1763824303.0802252,5.420625,7.089102522155487,388.19176764964476,7397.783321987357,11.216634114583334,0.443168408203125,3.290360810740894,0.054324005126953116,5.103215596762048,0.20144018554687498,11.2109375,0.15382705078124997,17.9774738632791,18.606596570842385,209,244,41.9,70.35,282496,73480,6204440,22659976,5904,-18168,56,-4095,-23148,2267,-462,-165,-434,,,0,0,0,12.4375
11.4375,1763824308.6313434,5.3282421875,7.091650033170806,386.00813536816366,7437.408262228383,11.165364583333334,0.44683095703125,3.2936025455298013,0.04760980224609374,5.103215596762048,0.19899848632812497,11.188151041666668,0.15382705078124997,17.40054615234135,18.34449416960524,209,245,42.9,62.66,281292,71180,6204440,22659976,3624,-13344,-3112,-2014,8105,1370,-431,-185,-419,,,0,0,0,12.375
11.4375,1763824310.1417916,5.1466015625,7.092471750064213,383.47359323533345,7483.629176136607,11.165364583333334,0.44683095703125,3.2936025455298013,0.04760980224609374,5.103215596762048,0.19899848632812497,11.188151041666668,0.15382705078124997,17.40054615234135,18.34449416960524,209,245,42.9,62.66,281292,71180,6204440,22659976,2656,-16016,-784,-5424,9973,799,-466,-166,-173,,,0,0,0,12.375
11.375,1763824316.4200332,5.005390625,7.033432554731656,381.4200760287187,7521.259673886381,11.216634114583334,0.42851821289062497,3.2692895346129967,0.05066171264648437,5.110561876411897,0.16176257324218749,11.15966796875,0.155047900390625,17.66281353576801,18.239640387252393,209,245,41.9,50.25,286024,66452,6204416,22660000,4488,-14424,-1264,2332,-8368,-476,-543,-133,-319,,,0,0,0,12.25
10.5625,1763824368.8860288,3.39953125,6.667304379837122,358.9086011610258,7944.923723493856,11.136881510416668,0.44377883300781246,3.2871190759519866,0.05493438720703124,5.098318076995482,0.17763361816406248,11.165364583333334,0.1513853515625,16.560982068137037,17.557912086900842,209,251,41.3,62.78,278376,75748,6204488,22659928,2208,-16024,-2344,-3449,-3203,-597,-270,-188,-260,,,0,0,0,11.3125
10.4375,1763824374.1596484,3.267890625,6.61344076809949,356.6296450017796,7989.0028989376315,11.136881510416668,0.44377883300781246,3.2871190759519866,0.05493438720703124,5.098318076995482,0.17763361816406248,11.165364583333334,0.1513853515625,16.560982068137037,17.557912086900842,209,251,41.3,62.78,278376,75748,6204488,22659928,2208,-16024,-2344,-3449,-3203,-597,-270,-188,-260,,,0,0,0,11.3125
10.4375,1763824376.9991899,3.1399609375,6.585440079262027,355.0266801591172,8020.143995275645,11.171061197916668,0.45171435546874994,3.311432086868791,0.03479177856445312,5.113010636295181,0.19289423828125,11.188151041666668,0.15199577636718747,17.08576472362074,17.66281353576801,209,252,41.9,53.9,280728,73372,6204452,22659964,2216,-22520,16,5322,-32768,-8826,-369,-208,-329,,,0,0,0,11.25
10.375,1763824380.200298,3.0184765625,6.579013264126735,353.12580368177447,8057.220572977818,11.171061197916668,0.44683095703125,3.2790147389797184,0.04760980224609374,5.108113116528615,0.20693400878906248,11.136881510416668,0.15565832519531247,16.456003482003325,16.665953300531783,209,253,41.3,60.7,292488,61256,6204476,22659940,-1408,-16736,-2264,5635,-11752,1615,-408,-203,-350,,,0,0,0,11.25
10.1875,1763824386.8474655,2.867890625,6.576367609811997,350.67584763654554,8105.246053707111,11.182454427083334,0.44683095703125,3.2757730041908113,0.04822018432617187,5.108113116528615,0.19716721191406247,11.136881510416668,0.15443747558593748,17.08576472362074,16.456003482003325,209,253,40.8,66.75,279948,73768,6204476,22659940,4240,-19232,-1952,-1245,-1309,1708,-498,-165,-337,,,0,0,0,10.9375
9.5625,1763824405.721901,2.4462109375,6.637510379006617,341.9739068089065,8278.053149996034,11.188151041666668,0.42424523925781243,3.2871190759519866,0.04333712768554687,5.103215596762048,0.15871044921875,11.171061197916668,0.15748959960937498,15.773463317955247,15.931000191138082,209,255,40.8,55.0,281672,71916,6204496,22659920,504,-14440,-920,-3144,17014,4087,-411,-200,-266,,,0,0,0,10.5625
9.375,1763824410.404535,2.4462109375,6.637510379006617,341.9739068089065,8278.053149996034,11.165364583333334,0.45354562988281244,3.2871190759519866,0.04272674560546875,5.117908156061747,0.19777763671874998,11.188151041666668,0.15443747558593748,15.931000191138082,16.193524833918218,209,256,40.8,55.0,281672,71916,6204496,22659920,4912,-14736,-16,-4798,5341,5254,-379,-71,-31,,,0,0,0,10.5625
9.375,1763824411.1482418,2.3450390625,6.618597501308007,339.7540782626664,8322.704877590422,11.165364583333334,0.45354562988281244,3.2871190759519866,0.04272674560546875,5.117908156061747,0.19777763671874998,11.188151041666668,0.15443747558593748,15.931000191138082,16.193524833918218,209,256,39.7,59.05,286800,66364,6204472,22659944,4912,-14736,-16,-4798,5341,5254,-379,-71,-31,,,0,0,0,10.5
8.8125,1763824427.999351,1.9962109375,6.53978382492517,334.1991724722354,8435.485636440246,11.2109375,0.41997226562499995,3.3211572912355134,0.04455789184570312,5.113010636295181,0.16298342285156248,11.182454427083334,0.15443747558593748,15.720947344480237,16.665953300531783,209,257,39.7,50.5,291248,61860,6204496,22659920,2272,-16880,-320,-1249,16156,3058,-188,-155,-240,,,0,0,0,10.125
8.6875,1763824434.637462,1.551875,6.416912551455149,328.6394400861273,8549.894610260015,11.136881510416668,0.44927265624999996,3.277393871585265,0.04577865600585937,5.103215596762048,0.20388188476562497,11.153971354166668,0.15443747558593748,16.03601556916101,15.510865033343862,209,259,39.7,62.78,286784,66300,6204496,22659920,-592,-13016,-1984,-2502,6287,-2841,-122,-73,-383,,,0,0,0,9.9375
8.6875,1763824438.7157345,1.551875,6.416912551455149,328.6394400861273,8549.894610260015,11.136881510416668,0.44927265624999996,3.277393871585265,0.04577865600585937,5.103215596762048,0.20388188476562497,11.153971354166668,0.15443747558593748,16.03601556916101,15.510865033343862,209,259,39.7,80.2,286080,67016,6204476,22659940,2248,-19296,-400,4740,-17427,-2179,-290,-190,-217,,,0,0,0,9.875
