tmp2,unix_time,bme_temp,bme_humidity,bme_pressure,bme_altitude,batt_voltage,batt_current,v_3v3,i_3v3,v_5v0,i_5v0,v_vbatt,i_vbatt,reg_temp_3v3,reg_temp_5v0,num_resets,packet_count,cpu_temp,cpu_load,used_memory,free_memory,used_disk,free_disk,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_velocity,gps_num_sats,tmp1
25.8125,1764101337.49627,25.0055859375,40.335021972278156,974.793226671009,325.21441192816343,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,672,63.4,77.83,287144,55748,6205248,22659168,-2288,15984,456,72,240,256,-43,275,-377,,,0,0,0,25.9375
25.8125,1764101339.3873274,25.008125,40.3471812256796,974.7340659412988,325.72265373692363,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,672,63.4,77.83,287144,55748,6205248,22659168,-2288,15984,456,72,240,256,-43,275,-377,,,0,0,0,25.9375
25.8125,1764101341.5653648,25.008125,40.3471812256796,974.7340659412988,325.72265373692363,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,672,63.4,77.83,287144,55748,6205248,22659168,-2216,16152,384,103,174,70,-39,281,-366,,,0,0,0,25.9375
25.8125,1764101343.3182867,25.008125,40.3471812256796,974.7340659412988,325.72265373692363,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,672,63.4,77.83,287144,55748,6205248,22659168,-2216,16152,384,103,174,70,-39,281,-366,,,0,0,0,25.9375
25.8125,1764101344.762837,25.008125,40.3471812256796,974.7340659412988,325.72265373692363,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,77.83,287144,55748,6205248,22659168,-2216,16152,384,103,174,70,-39,281,-366,,,0,0,0,25.9375
25.8125,1764101346.7886012,25.008125,40.3471812256796,974.7340659412988,325.72265373692363,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,75.82,270248,72608,6205248,22659168,-2216,16152,384,103,174,70,-39,281,-366,,,0,0,0,25.9375
25.8125,1764101349.9127254,25.008125,40.3471812256796,974.7340659412988,325.72265373692363,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,75.82,270248,72608,6205248,22659168,-2216,16152,384,103,174,70,-39,281,-366,,,0,0,0,26.0
25.8125,1764101351.124962,24.9934765625,40.39314037466918,974.6967142588265,326.04354984045244,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,75.82,270248,72608,6205248,22659168,-2216,16152,384,103,174,70,-39,281,-366,,,0,0,0,26.0
25.8125,1764101352.4597192,24.9934765625,40.39314037466918,974.6967142588265,326.04354984045244,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,75.82,270248,72608,6205248,22659168,-2320,15880,440,106,196,-278,-46,282,-370,,,0,0,0,26.0
25.8125,1764101353.8699102,24.9934765625,40.39314037466918,974.6967142588265,326.04354984045244,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,75.82,270248,72608,6205248,22659168,-2320,15880,440,106,196,-278,-46,282,-370,,,0,0,0,26.0
25.8125,1764101355.6878874,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,75.82,270248,72608,6205248,22659168,-2320,15880,440,106,196,-278,-46,282,-370,,,0,0,0,26.0
25.8125,1764101357.2685013,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,75.82,270248,72608,6205248,22659168,-2320,15880,440,106,196,-278,-46,282,-370,,,0,0,0,26.0
25.8125,1764101358.8704572,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,75.82,270248,72608,6205248,22659168,-2320,15880,440,106,196,-278,-46,282,-370,,,0,0,0,26.0
25.8125,1764101360.8531182,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,673,63.4,92.75,274332,73460,6205256,22659160,-2024,15928,568,-121,170,215,-47,286,-362,,,0,0,0,26.0
25.8125,1764101362.5211482,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,674,63.4,92.75,274332,73460,6205256,22659160,-2024,15928,568,-121,170,215,-47,286,-362,,,0,0,0,26.0
25.8125,1764101364.1907415,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.909016927083334,0.545719775390625,3.2984651477131623,0.05310324096679687,5.103215596762048,0.30154985351562497,10.943196614583334,0.14344982910156248,32.744702526851825,31.70581311140677,211,674,63.4,92.75,274332,73460,6205256,22659160,-2024,15928,568,-121,170,215,-47,286,-362,,,0,0,0,26.0
25.8125,1764101365.9684837,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.914713541666668,0.5481614746093749,3.27091040200745,0.05371362304687499,5.083625517695784,0.30338112792968747,10.914713541666668,0.14467067871093747,31.70581311140677,32.017554788920506,211,674,63.4,92.75,274332,73460,6205256,22659160,-2024,15928,568,-121,170,215,-47,286,-362,,,0,0,0,26.0
25.8125,1764101367.4952536,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.914713541666668,0.5481614746093749,3.27091040200745,0.05371362304687499,5.083625517695784,0.30338112792968747,10.914713541666668,0.14467067871093747,31.70581311140677,32.017554788920506,211,674,63.4,92.75,274332,73460,6205256,22659160,-2024,15928,568,-121,170,215,-47,286,-362,,,0,0,0,26.0
25.8125,1764101370.7205586,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.914713541666668,0.5481614746093749,3.27091040200745,0.05371362304687499,5.083625517695784,0.30338112792968747,10.914713541666668,0.14467067871093747,31.70581311140677,32.017554788920506,211,674,63.4,92.75,274332,73460,6205256,22659160,-2024,15928,568,-121,170,215,-47,286,-362,,,0,0,0,26.0
25.8125,1764101374.3001232,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.914713541666668,0.5481614746093749,3.27091040200745,0.05371362304687499,5.083625517695784,0.30338112792968747,10.914713541666668,0.14467067871093747,31.70581311140677,32.017554788920506,211,675,63.4,92.75,274332,73460,6205256,22659160,-2024,15928,568,-121,170,215,-47,286,-362,,,0,0,0,26.0
25.8125,1764101374.9360847,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.914713541666668,0.5481614746093749,3.27091040200745,0.05371362304687499,5.083625517695784,0.30338112792968747,10.914713541666668,0.14467067871093747,31.70581311140677,32.017554788920506,211,675,63.4,92.75,274332,73460,6205256,22659160,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101376.452571,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.914713541666668,0.5481614746093749,3.27091040200745,0.05371362304687499,5.083625517695784,0.30338112792968747,10.914713541666668,0.14467067871093747,31.70581311140677,32.017554788920506,211,675,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101378.6484644,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,675,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101379.3532634,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,675,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101383.4322462,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,675,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101385.6682117,25.01125,40.32969311450613,974.7811723521579,325.31796692121264,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,675,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101387.64589,25.0423046875,40.55306576202782,974.6760873249581,326.2207644040253,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,675,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101389.322811,25.0423046875,40.55306576202782,974.6760873249581,326.2207644040253,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101390.0737581,25.0423046875,40.55306576202782,974.6760873249581,326.2207644040253,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101393.4676447,25.0423046875,40.55306576202782,974.6760873249581,326.2207644040253,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101396.396611,25.0423046875,40.55306576202782,974.6760873249581,326.2207644040253,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101398.3439438,25.07765625,40.50931165638977,974.6480540811376,326.4616145232451,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,63.4,86.93,285224,62192,6205264,22659152,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101403.0649211,25.07765625,40.50931165638977,974.6480540811376,326.4616145232451,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,63.4,86.97,280420,66916,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101403.8006065,25.07765625,40.50931165638977,974.6480540811376,326.4616145232451,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,63.4,86.97,280420,66916,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101406.5093794,25.07765625,40.50931165638977,974.6480540811376,326.4616145232451,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,63.4,86.97,280420,66916,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101407.8350353,25.07765625,40.50931165638977,974.6480540811376,326.4616145232451,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,62.8,87.15,284496,62828,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101409.341115,25.07765625,40.50931165638977,974.6480540811376,326.4616145232451,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,62.8,87.15,284496,62828,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101411.9529893,25.07765625,40.50931165638977,974.6480540811376,326.4616145232451,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,62.8,87.15,284496,62828,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101413.2472858,25.07765625,40.50931165638977,974.6480540811376,326.4616145232451,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,62.8,87.15,284496,62828,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101414.8661897,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,62.8,87.15,284496,62828,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101418.9615755,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.943196614583334,0.5524344482421875,3.296844280318709,0.04089559936523437,5.08852303746235,0.29605603027343746,10.88623046875,0.14344982910156248,31.75777451609315,33.3157880986771,211,676,62.8,87.15,284496,62828,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101420.3285801,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.914713541666668,0.5420572265625,3.3162946890521523,0.04699942016601562,5.061586678746235,0.29239348144531246,10.909016927083334,0.14283940429687497,33.3157880986771,32.017554788920506,211,676,62.8,87.15,284496,62828,6205276,22659140,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101423.1075053,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.914713541666668,0.5420572265625,3.3162946890521523,0.04699942016601562,5.061586678746235,0.29239348144531246,10.909016927083334,0.14283940429687497,33.3157880986771,32.017554788920506,211,676,63.4,85.39,292088,54984,6205280,22659136,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101424.2770534,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.914713541666668,0.5420572265625,3.3162946890521523,0.04699942016601562,5.061586678746235,0.29239348144531246,10.909016927083334,0.14283940429687497,33.3157880986771,32.017554788920506,211,676,63.4,85.39,292088,54984,6205280,22659136,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101425.6158762,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.914713541666668,0.5420572265625,3.3162946890521523,0.04699942016601562,5.061586678746235,0.29239348144531246,10.909016927083334,0.14283940429687497,33.3157880986771,32.017554788920506,211,676,63.4,85.39,292088,54984,6205280,22659136,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101427.1971798,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.914713541666668,0.5420572265625,3.3162946890521523,0.04699942016601562,5.061586678746235,0.29239348144531246,10.909016927083334,0.14283940429687497,33.3157880986771,32.017554788920506,211,676,63.4,78.79,283264,63796,6205284,22659132,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101430.4715316,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.914713541666668,0.5420572265625,3.3162946890521523,0.04699942016601562,5.061586678746235,0.29239348144531246,10.909016927083334,0.14283940429687497,33.3157880986771,32.017554788920506,211,676,63.4,78.79,283264,63796,6205284,22659132,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101433.8300529,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.88623046875,0.5322904296875,3.2919816781353477,0.050051330566406246,5.103215596762048,0.2618722412109375,10.88623046875,0.14406025390625,32.3292322892155,32.588914543781584,211,676,63.4,78.79,283264,63796,6205284,22659132,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101435.6080117,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.88623046875,0.5322904296875,3.2919816781353477,0.050051330566406246,5.103215596762048,0.2618722412109375,10.88623046875,0.14406025390625,32.3292322892155,32.588914543781584,211,676,63.4,78.79,283264,63796,6205284,22659132,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101437.5023293,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.88623046875,0.5322904296875,3.2919816781353477,0.050051330566406246,5.103215596762048,0.2618722412109375,10.88623046875,0.14406025390625,32.3292322892155,32.588914543781584,211,677,63.4,78.79,283264,63796,6205284,22659132,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101440.940673,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.88623046875,0.5322904296875,3.2919816781353477,0.050051330566406246,5.103215596762048,0.2618722412109375,10.88623046875,0.14406025390625,32.3292322892155,32.588914543781584,211,677,63.4,78.79,283264,63796,6205284,22659132,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101442.8226268,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.88623046875,0.5322904296875,3.2919816781353477,0.050051330566406246,5.103215596762048,0.2618722412109375,10.88623046875,0.14406025390625,32.3292322892155,32.588914543781584,211,677,63.4,91.96,288764,60236,6205288,22659128,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.875,1764101444.6425052,25.0516796875,40.47674851419541,974.6910026474593,326.0926203640436,10.88623046875,0.5322904296875,3.2919816781353477,0.050051330566406246,5.103215596762048,0.2618722412109375,10.88623046875,0.14406025390625,32.3292322892155,32.588914543781584,211,677,63.4,91.96,288764,60236,6205288,22659128,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.875,1764101445.8942494,25.058125,40.429874176049346,974.7082798169071,325.94418665176954,10.88623046875,0.5322904296875,3.2919816781353477,0.050051330566406246,5.103215596762048,0.2618722412109375,10.88623046875,0.14406025390625,32.3292322892155,32.588914543781584,211,677,63.4,91.96,288764,60236,6205288,22659128,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.875,1764101446.7336268,25.058125,40.429874176049346,974.7082798169071,325.94418665176954,10.88623046875,0.5322904296875,3.2919816781353477,0.050051330566406246,5.103215596762048,0.2618722412109375,10.88623046875,0.14406025390625,32.3292322892155,32.588914543781584,211,677,63.4,91.96,288764,60236,6205288,22659128,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.875,1764101449.250567,25.058125,40.429874176049346,974.7082798169071,325.94418665176954,10.909016927083334,0.5420572265625,3.2984651477131623,0.046389038085937494,5.132600715361446,0.2936143310546875,10.926106770833334,0.14528110351562498,32.17340155874308,31.80973413716083,211,677,63.4,79.9,291400,57572,6205296,22659120,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.875,1764101453.187924,25.058125,40.429874176049346,974.7082798169071,325.94418665176954,10.909016927083334,0.5420572265625,3.2984651477131623,0.046389038085937494,5.132600715361446,0.2936143310546875,10.926106770833334,0.14528110351562498,32.17340155874308,31.80973413716083,211,677,63.4,79.9,291400,57572,6205296,22659120,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.875,1764101455.6881175,25.058125,40.429874176049346,974.7082798169071,325.94418665176954,10.909016927083334,0.5420572265625,3.2984651477131623,0.046389038085937494,5.132600715361446,0.2936143310546875,10.926106770833334,0.14528110351562498,32.17340155874308,31.80973413716083,211,677,63.4,79.9,291400,57572,6205296,22659120,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.875,1764101456.9398758,25.0751171875,40.40198985321354,974.7282911962398,325.7722651268676,10.909016927083334,0.5420572265625,3.2984651477131623,0.046389038085937494,5.132600715361446,0.2936143310546875,10.926106770833334,0.14528110351562498,32.17340155874308,31.80973413716083,211,677,63.4,79.9,291400,57572,6205296,22659120,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.875,1764101458.5351756,25.0751171875,40.40198985321354,974.7282911962398,325.7722651268676,10.909016927083334,0.5420572265625,3.2984651477131623,0.046389038085937494,5.132600715361446,0.2936143310546875,10.926106770833334,0.14528110351562498,32.17340155874308,31.80973413716083,211,677,63.4,79.9,291400,57572,6205296,22659120,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
25.8125,1764101462.8864698,25.0751171875,40.40198985321354,974.7282911962398,325.7722651268676,10.909016927083334,0.5420572265625,3.2984651477131623,0.046389038085937494,5.132600715361446,0.2936143310546875,10.926106770833334,0.14528110351562498,32.17340155874308,31.80973413716083,211,678,63.4,79.9,291400,57572,6205296,22659120,-2224,16184,216,69,-106,-54,-36,285,-377,,,0,0,0,26.0
