tmp2,unix_time,bme_temp,bme_humidity,bme_pressure,bme_altitude,batt_voltage,batt_current,v_3v3,i_3v3,v_5v0,i_5v0,v_vbatt,i_vbatt,reg_temp_3v3,reg_temp_5v0,num_resets,packet_count,cpu_temp,cpu_load,used_memory,free_memory,used_disk,free_disk,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_velocity,gps_num_sats,tmp1
30.9375,1763821818.8094356,27.093671875,28.105609699639494,983.8738993976341,247.4980586856167,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15352,2816,5312,-42,-283,-589,-681,241,-279,,,0,0,0,27.375
30.9375,1763821820.3850005,27.093671875,28.105609699639494,983.8738993976341,247.4980586856167,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15352,2816,5312,-42,-283,-589,-681,241,-279,,,0,0,0,27.4375
30.9375,1763821821.5835078,27.093671875,28.105609699639494,983.8738993976341,247.4980586856167,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15352,2816,5312,-42,-283,-589,-681,241,-279,,,0,0,0,27.4375
30.9375,1763821822.5309212,27.093671875,28.105609699639494,983.8738993976341,247.4980586856167,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15352,2816,5312,-42,-283,-589,-681,241,-279,,,0,0,0,27.4375
30.9375,1763821823.727651,27.093671875,28.105609699639494,983.8738993976341,247.4980586856167,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15528,2768,5240,-330,15,-428,-679,231,-272,,,0,0,0,27.4375
30.9375,1763821828.6592188,27.093671875,28.105609699639494,983.8738993976341,247.4980586856167,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15528,2768,5240,-330,15,-428,-679,231,-272,,,0,0,0,27.4375
30.9375,1763821829.2745442,27.093671875,28.105609699639494,983.8738993976341,247.4980586856167,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15528,2768,5240,-330,15,-428,-679,231,-272,,,0,0,0,27.4375
30.9375,1763821830.2600489,27.1614453125,27.86395559216753,983.8978767417476,247.2936203317772,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15528,2768,5240,-330,15,-428,-679,231,-272,,,0,0,0,27.4375
30.9375,1763821831.853618,27.1614453125,27.86395559216753,983.8978767417476,247.2936203317772,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15320,2608,5224,-350,20,143,-681,246,-277,,,0,0,0,27.4375
30.9375,1763821833.3608909,27.1614453125,27.86395559216753,983.8978767417476,247.2936203317772,11.5185546875,0.43828500976562496,3.3243990260244205,0.05066171264648437,5.1007668368787655,0.20876528320312498,11.529947916666668,0.13429345703124998,39.1699802187718,41.598285920169474,209,80,62.3,50.25,256080,86640,6202004,22662412,15320,2608,5224,-350,20,143,-681,246,-277,,,0,0,0,27.4375
